growth_transitions,location,year,diseases,scenario,both,disability,mortality
FALSE,Global,2041,Adult (late),50% reduction,186.93552982181453,142.05902401966952,43.30491747352409
FALSE,Global,2042,Adult (late),50% reduction,190.22653197671414,143.25382782340145,45.32712368692875
FALSE,Global,2043,Adult (late),50% reduction,193.39416029154586,144.3875324659481,47.289322575532914
FALSE,Global,2044,Adult (late),50% reduction,196.47045234004878,145.48736716840364,49.19625681103802
FALSE,Global,2045,Adult (late),50% reduction,199.45454164425183,146.54948268990134,51.050774147156716
FALSE,Global,2046,Adult (late),50% reduction,202.34320916120623,147.5684690659008,52.85500209232712
FALSE,Global,2047,Adult (late),50% reduction,205.13453702915572,148.54377624839591,54.60773130280304
FALSE,Global,2048,Adult (late),50% reduction,207.80824139748287,149.46103913160516,56.30331270533943
FALSE,Global,2049,Adult (late),50% reduction,210.3965059725218,150.34973331050682,57.944284114718435
FALSE,Global,2050,Adult (late),50% reduction,212.8986259605837,151.2052623891697,59.53425103505707
FALSE,Global,2051,Adult (late),50% reduction,215.31267621664716,152.0216663748455,61.07720116483593
FALSE,Global,2052,Adult (late),50% reduction,217.64060198094273,152.80028280286885,62.573840160272596
FALSE,Global,2053,Adult (late),50% reduction,219.86466402529908,153.52748792713737,64.02036404495144
FALSE,Global,2054,Adult (late),50% reduction,222.00879423511122,154.22667673507786,65.41716092547512
FALSE,Global,2055,Adult (late),50% reduction,224.07216253850652,154.89373439493752,66.76712877869892
FALSE,Global,2056,Adult (late),50% reduction,226.056195785079,155.52460645384883,68.07566172280693
FALSE,Global,2057,Adult (late),50% reduction,227.96718025172234,156.1229096512623,69.34535997582435
FALSE,Global,2058,Adult (late),50% reduction,229.79298960950373,156.67664047788716,70.57623645413209
FALSE,Global,2059,Adult (late),50% reduction,231.55396827059366,157.20545852273656,71.7689173825798
FALSE,Global,2060,Adult (late),50% reduction,233.24321472980307,157.70102375484277,72.92456720025254
FALSE,Global,2061,Adult (late),50% reduction,234.86179130591296,158.15954597687053,74.04797867138862
FALSE,Global,2062,Adult (late),50% reduction,236.41616245664977,158.58485363730048,75.14171520678711
FALSE,Global,2063,Adult (late),50% reduction,237.89762671308708,158.96721052415657,76.20679754529095
FALSE,Global,2064,Adult (late),50% reduction,239.32688249024582,159.3286026863947,77.24193487711811
FALSE,Global,2065,Adult (late),50% reduction,240.68729982618618,159.65455179244614,78.24495891729927
FALSE,Global,2066,Adult (late),50% reduction,241.9799357891121,159.94330399350835,79.21869353632927
FALSE,Global,2067,Adult (late),50% reduction,243.21015045003034,160.1992978346529,80.16408061802197
FALSE,Global,2068,Adult (late),50% reduction,244.36846383949376,160.41268688449287,81.08146491769219
FALSE,Global,2069,Adult (late),50% reduction,245.4785633979931,160.6076927082529,81.97023104219437
FALSE,Global,2070,Adult (late),50% reduction,246.5203613960724,160.76749974386883,82.82723499212265
FALSE,Global,2071,Adult (late),50% reduction,247.49625208915424,160.89310473504543,83.65386060618687
FALSE,Global,2072,Adult (late),50% reduction,248.41364777072621,160.99092722663022,84.45106477324009
FALSE,Global,2073,Adult (late),50% reduction,249.2644041248436,161.05198544851018,85.21963939378452
FALSE,Global,2074,Adult (late),50% reduction,250.07288337276648,161.1002198621397,85.95980440014172
FALSE,Global,2075,Adult (late),50% reduction,250.8221882715826,161.11933664284325,86.67108892067527
FALSE,Global,2076,Adult (late),50% reduction,251.51794406025027,161.1122450652914,87.35605757024766
FALSE,Global,2077,Adult (late),50% reduction,252.1712327011175,161.0867602618656,88.01775191841698
FALSE,Global,2078,Adult (late),50% reduction,252.7760129539318,161.0337751485033,88.65922044341468
FALSE,Global,2079,Adult (late),50% reduction,253.3530464847641,160.97347234861564,89.28080981254769
FALSE,Global,2080,Adult (late),50% reduction,253.88833576884366,160.89102910823726,89.883486832784655
FALSE,Global,2081,Adult (late),50% reduction,254.3859049237299,160.78861335742187,90.46894788927268
FALSE,Global,2082,Adult (late),50% reduction,254.85449065549375,160.672380846673,91.03953023016071
FALSE,Global,2083,Adult (late),50% reduction,255.28829820840835,160.53312250864792,91.59878469411849
FALSE,Global,2084,Adult (late),50% reduction,255.70162167405223,160.3868466556959,92.14483404137611
FALSE,Global,2085,Adult (late),50% reduction,256.08324765036105,160.22120825041293,92.67897774025536
FALSE,Global,2086,Adult (late),50% reduction,256.43361059551904,160.03663009486294,93.20120552067661
FALSE,Global,2087,Adult (late),50% reduction,256.75481097045326,159.83573056540394,93.71092195979881
FALSE,Global,2088,Adult (late),50% reduction,257.04098913386343,159.61121877791786,94.20977833354378
FALSE,Global,2089,Adult (late),50% reduction,257.30087624147797,159.375943042078,94.69350567663574
FALSE,Global,2090,Adult (late),50% reduction,257.5261051801348,159.12067530659866,95.16317029984093
FALSE,Global,2091,Adult (late),50% reduction,257.7152070082283,158.84557890213776,95.6172069929781
FALSE,Global,2092,Adult (late),50% reduction,257.8671969295559,158.55207653248502,96.05322247031403
FALSE,Global,2093,Adult (late),50% reduction,257.98145738570787,158.23726778858756,96.47362988630677
FALSE,Global,2094,Adult (late),50% reduction,258.063784663928,157.9114854435606,96.87367106035137
FALSE,Global,2095,Adult (late),50% reduction,258.1109286695509,157.56937209833526,97.25558917710018
FALSE,Global,2096,Adult (late),50% reduction,258.1231158289137,157.211687157712,97.61888764511967
FALSE,Global,2097,Adult (late),50% reduction,258.09893598886015,156.83885585414504,97.96177378212928
FALSE,Global,2098,Adult (late),50% reduction,258.04357116653347,156.45283930986787,98.28740204123687
FALSE,Global,2099,Adult (late),50% reduction,257.95596122517014,156.05606791943646,98.59219620932294
FALSE,Global,2100,Adult (late),50% reduction,257.8415335472946,155.64953487071992,98.88048139169693
FALSE,Global,2101,Adult (late),50% reduction,257.70384742756653,155.23483849106407,99.15414302278042
FALSE,Global,2102,Adult (late),50% reduction,257.5440780757723,154.81182999581242,99.41451380165482
FALSE,Global,2103,Adult (late),50% reduction,257.37070668847275,154.38437250775434,99.66595175945949
FALSE,Global,2104,Adult (late),50% reduction,257.1786210740194,153.94955598848534,99.90632687211132
FALSE,Global,2105,Adult (late),50% reduction,256.97492726765535,153.50978800975037,100.14011701013946
FALSE,Global,2106,Adult (late),50% reduction,256.7631919976778,153.06610536272143,100.36975255895806
FALSE,Global,2107,Adult (late),50% reduction,256.5434413327112,152.61794077083587,100.59582310654163
FALSE,Global,2108,Adult (late),50% reduction,256.32141763231084,152.16753993017863,100.8216087646246
FALSE,Global,2109,Adult (late),50% reduction,256.0900338632269,151.71064337053204,101.04448486735058
FALSE,Global,2110,Adult (late),50% reduction,255.85164738033677,151.24797404188251,101.26597493507481
FALSE,Global,2111,Adult (late),50% reduction,255.6068704101,150.77950671101092,101.48669989996147
FALSE,Global,2112,Adult (late),50% reduction,255.3545154206352,150.30455458457374,101.70621786533833
FALSE,Global,2113,Adult (late),50% reduction,255.09571307636165,149.82363843576144,101.92507992731858
FALSE,Global,2114,Adult (late),50% reduction,254.82284325849628,149.33265214881135,102.14008787234496
FALSE,Global,2115,Adult (late),50% reduction,254.53457867138957,148.83191592406845,102.34957509710884
FALSE,Global,2116,Adult (late),50% reduction,254.2298210627966,148.3212756601534,102.55263667315388
FALSE,Global,2117,Adult (late),50% reduction,253.90739032614326,147.80088358582688,102.74800330516528
FALSE,Global,2118,Adult (late),50% reduction,253.56640338131427,147.27075412549877,102.93481362045574
FALSE,Global,2119,Adult (late),50% reduction,253.2032565763569,146.7296286163845,103.11086251216507
FALSE,Global,2120,Adult (late),50% reduction,252.81685856328488,146.17764178132725,103.2749581402731
FALSE,Global,2121,Adult (late),50% reduction,252.40701714247132,145.61509171816348,103.42663147434044
FALSE,Global,2122,Adult (late),50% reduction,251.97436837426378,145.0429322510433,103.56557497989368
FALSE,Global,2123,Adult (late),50% reduction,251.51916400528145,144.46166597344208,103.6915503825531
FALSE,Global,2124,Adult (late),50% reduction,251.04110299865246,143.8712757143879,103.80429157255173
FALSE,Global,2125,Adult (late),50% reduction,250.540366187459,143.27227913050746,103.90347421068478
FALSE,Global,2126,Adult (late),50% reduction,250.01705502103425,142.66505086213493,103.98884027303218
FALSE,Global,2127,Adult (late),50% reduction,249.47265503663826,142.0508239594221,104.06062733535957
FALSE,Global,2128,Adult (late),50% reduction,248.90843639322281,141.4303832419405,104.11930033555984
FALSE,Global,2129,Adult (late),50% reduction,248.32512324617767,140.8039306369152,104.16536615731334
FALSE,Global,2130,Adult (late),50% reduction,247.7242316456337,140.17229043298818,104.19948639672852
FALSE,Global,2131,Adult (late),50% reduction,247.10697608333396,139.5359850277891,104.22232407021046
FALSE,Global,2132,Adult (late),50% reduction,246.47536758684635,138.89621873933888,104.23464488159752
FALSE,Global,2133,Adult (late),50% reduction,245.83100789269255,138.25370867344475,104.23729486400795
FALSE,Global,2134,Adult (late),50% reduction,245.1749134662733,137.6086055744915,104.23110971319389
FALSE,Global,2135,Adult (late),50% reduction,244.50862188239097,136.9615607557373,104.21693579969025
FALSE,Global,2136,Adult (late),50% reduction,243.8332036878948,136.31284196483708,104.19554269287013
FALSE,Global,2137,Adult (late),50% reduction,243.1503711274624,135.6633514422674,104.16769998616982
FALSE,Global,2138,Adult (late),50% reduction,242.4612955877905,135.01348024119665,104.13415498858451
FALSE,Global,2139,Adult (late),50% reduction,241.76659362553977,134.36313562316894,104.09559390966892
FALSE,Global,2140,Adult (late),50% reduction,241.06717248925875,133.71261035031128,104.05260640137004
FALSE,Global,2141,Adult (late),50% reduction,240.36340160381317,133.06182204899693,104.0056291704979
FALSE,Global,2142,Adult (late),50% reduction,239.65627899572374,132.41141548135758,103.95499527124404
FALSE,Global,2143,Adult (late),50% reduction,238.94613003105067,131.76143744312668,103.90097510146714
FALSE,Global,2144,Adult (late),50% reduction,238.23283342976475,131.11155667109395,103.84377938203049
FALSE,Global,2145,Adult (late),50% reduction,237.51648354667188,130.4618221346464,103.78345455799102
FALSE,Global,2146,Adult (late),50% reduction,236.7967068517847,129.81193482913304,103.7199369593296
FALSE,Global,2147,Adult (late),50% reduction,236.07391466394614,129.16246370117094,103.65307016070652
FALSE,Global,2148,Adult (late),50% reduction,235.3478703346567,128.51337811117554,103.582659274683
FALSE,Global,2023,Ageing-related,50% reduction,169.8329719043932,169.8329719043932,0
FALSE,Global,2024,Ageing-related,50% reduction,188.94132402548217,173.440894181324,13.803348083515168
FALSE,Global,2025,Ageing-related,50% reduction,207.96785056951808,177.02761379873849,27.5202399944067
FALSE,Global,2026,Ageing-related,50% reduction,226.86645358603192,180.58515419259072,41.11561884949684
FALSE,Global,2027,Ageing-related,50% reduction,245.64188899738502,184.14394563212585,54.56344920237255
FALSE,Global,2028,Ageing-related,50% reduction,264.28892117501357,187.72017285504342,67.84478496730232
FALSE,Global,2029,Ageing-related,50% reduction,282.76051009287835,191.27549129593277,80.97487840266895
FALSE,Global,2030,Ageing-related,50% reduction,301.04035752888205,194.7921074297409,93.94882611934852
FALSE,Global,2031,Ageing-related,50% reduction,319.10196031505774,198.24521482174302,106.76123683067989
FALSE,Global,2032,Ageing-related,50% reduction,336.9717002274256,201.67648175400257,119.39261895317078
FALSE,Global,2033,Ageing-related,50% reduction,354.6667091091852,205.1059476545744,131.84110343464087
FALSE,Global,2034,Ageing-related,50% reduction,372.1302814105835,208.47042102930163,144.13059580836773
FALSE,Global,2035,Ageing-related,50% reduction,389.3397226970062,211.75767128402137,156.24672557789134
FALSE,Global,2036,Ageing-related,50% reduction,406.25711343917465,214.942355374362,168.17649353463554
FALSE,Global,2037,Ageing-related,50% reduction,422.8981357788906,218.0677589586973,179.8864473732071
FALSE,Global,2038,Ageing-related,50% reduction,439.2850339691696,221.16213111853313,191.37205595743848
FALSE,Global,2039,Ageing-related,50% reduction,455.3685688035317,224.16244315589714,202.66686742857553
FALSE,Global,2040,Ageing-related,50% reduction,471.1190193704376,227.06093733419513,213.74921591130447
FALSE,Global,2041,Ageing-related,50% reduction,486.4949396709147,229.83888295846558,224.59988898834706
FALSE,Global,2042,Ageing-related,50% reduction,501.5033805512104,232.54091612045002,235.17215804504585
FALSE,Global,2043,Ageing-related,50% reduction,516.1725948533192,235.2042070181532,245.45665078860281
FALSE,Global,2044,Ageing-related,50% reduction,530.4846700388813,237.77333857320787,255.5152736061163
FALSE,Global,2045,Ageing-related,50% reduction,544.4250769217252,240.24191072911836,265.3412818014107
FALSE,Global,2046,Ageing-related,50% reduction,557.962248420824,242.59288739066886,274.9278979286642
FALSE,Global,2047,Ageing-related,50% reduction,571.1048940105705,244.85650313655185,284.23586408019924
FALSE,Global,2048,Ageing-related,50% reduction,583.8769034236584,247.07021023912526,293.2361664954605
FALSE,Global,2049,Ageing-related,50% reduction,596.2816001055451,249.19756383260156,301.99912216755297
FALSE,Global,2050,Ageing-related,50% reduction,608.3239010873871,251.23415613204003,310.54019510904124
FALSE,Global,2051,Ageing-related,50% reduction,619.977043089694,253.1598927215147,318.85489599828054
FALSE,Global,2052,Ageing-related,50% reduction,631.2382714935779,254.98558895091344,326.91614186415006
FALSE,Global,2053,Ageing-related,50% reduction,642.1118424201136,256.7367991287842,334.68328601677797
FALSE,Global,2054,Ageing-related,50% reduction,652.6142502323876,258.409358466794,342.20600839098455
FALSE,Global,2055,Ageing-related,50% reduction,662.7691447585697,260.01028594589803,349.5108824249058
FALSE,Global,2056,Ageing-related,50% reduction,672.5576261770401,261.51506361174677,356.5983292403793
FALSE,Global,2057,Ageing-related,50% reduction,681.9770164516173,262.9259136634455,363.4542263106832
FALSE,Global,2058,Ageing-related,50% reduction,691.0207959310369,264.2558398629055,370.03763445577334
FALSE,Global,2059,Ageing-related,50% reduction,699.7169960681487,265.5293044142962,376.3734626874781
FALSE,Global,2060,Ageing-related,50% reduction,708.1077552889691,266.76341685405066,382.50202212209894
FALSE,Global,2061,Ageing-related,50% reduction,716.1927570383158,267.9230738523865,388.4517306205721
FALSE,Global,2062,Ageing-related,50% reduction,723.9922841530047,269.0041536970358,394.2439836004305
FALSE,Global,2063,Ageing-related,50% reduction,731.5070266552152,270.000650471694,399.8639791555357
FALSE,Global,2064,Ageing-related,50% reduction,738.7597436024932,270.953349181736,405.2834483620415
FALSE,Global,2065,Ageing-related,50% reduction,745.7609169259252,271.88045258731745,410.506485854949
FALSE,Global,2066,Ageing-related,50% reduction,752.4925436581154,272.7349392793045,415.57139094779205
FALSE,Global,2067,Ageing-related,50% reduction,758.9678128705186,273.5106037651453,420.4962123654871
FALSE,Global,2068,Ageing-related,50% reduction,765.1847070137405,274.1880652466345,425.2974557649937
FALSE,Global,2069,Ageing-related,50% reduction,771.1952276906491,274.8179567771969,429.9646577465
FALSE,Global,2070,Ageing-related,50% reduction,777.0040840147591,275.41240971318246,434.47856727430343
FALSE,Global,2071,Ageing-related,50% reduction,782.5806789400959,275.92335893526365,438.8645589000282
FALSE,Global,2072,Ageing-related,50% reduction,787.9152688552408,276.34778724467753,443.1182259710226
FALSE,Global,2073,Ageing-related,50% reduction,792.9799898356171,276.67016585223007,447.23495335240557
FALSE,Global,2074,Ageing-related,50% reduction,797.8213534259586,276.9507753435612,451.19656167560197
FALSE,Global,2075,Ageing-related,50% reduction,802.425784955534,277.1891767283545,454.9769917469139
FALSE,Global,2076,Ageing-related,50% reduction,806.7705188653641,277.3505028604593,458.60331614003564
FALSE,Global,2077,Ageing-related,50% reduction,810.8571169472141,277.44315815717124,462.07442307096863
FALSE,Global,2078,Ageing-related,50% reduction,814.6616167971735,277.45388225520895,465.38506625043584
FALSE,Global,2079,Ageing-related,50% reduction,818.2493180146865,277.4512953601894,468.5292863943787
FALSE,Global,2080,Ageing-related,50% reduction,821.6003647491656,277.4164502899933,471.488796049531
FALSE,Global,2081,Ageing-related,50% reduction,824.7040494390163,277.32933522436525,474.28578914844513
FALSE,Global,2082,Ageing-related,50% reduction,827.5778822175655,277.20504444266794,476.9317762977791
FALSE,Global,2083,Ageing-related,50% reduction,830.202867410326,277.02036659158705,479.42694801047327
FALSE,Global,2084,Ageing-related,50% reduction,832.6572675421725,276.84814080650995,481.77289851277163
FALSE,Global,2085,Ageing-related,50% reduction,834.9210130294027,276.6463019470043,483.9827127240849
FALSE,Global,2086,Ageing-related,50% reduction,837.0088666851931,276.40448368898103,486.0881835851917
FALSE,Global,2087,Ageing-related,50% reduction,838.9596158376579,276.14095353343487,488.11072176053045
FALSE,Global,2088,Ageing-related,50% reduction,840.750501815857,275.8150049929209,490.0561545147705
FALSE,Global,2089,Ageing-related,50% reduction,842.4607716767464,275.5044874118109,491.91739677059843
FALSE,Global,2090,Ageing-related,50% reduction,844.0526926804838,275.1511913743172,493.71124090656474
FALSE,Global,2091,Ageing-related,50% reduction,845.5257160569678,274.7517438911228,495.4385457793312
FALSE,Global,2092,Ageing-related,50% reduction,846.9016069021225,274.3267954589033,497.1041602353859
FALSE,Global,2093,Ageing-related,50% reduction,848.1513434808893,273.82510974101734,498.73349134048846
FALSE,Global,2094,Ageing-related,50% reduction,849.3475599361248,273.32783779938603,500.30336716478826
FALSE,Global,2095,Ageing-related,50% reduction,850.4418955225067,272.7763672777538,501.8252282268991
FALSE,Global,2096,Ageing-related,50% reduction,851.4217497373523,272.172770741334,503.286049155941
FALSE,Global,2097,Ageing-related,50% reduction,852.2921097692089,271.54094606584073,504.66481084910964
FALSE,Global,2098,Ageing-related,50% reduction,853.005081024416,270.8329202194681,505.9719228892765
FALSE,Global,2099,Ageing-related,50% reduction,853.6056140232821,270.13153406873226,507.162141924675
FALSE,Global,2100,Ageing-related,50% reduction,854.0429698256484,269.3850243210783,508.2499951669903
FALSE,Global,2101,Ageing-related,50% reduction,854.3041599930897,268.6017478278217,509.21645392853736
FALSE,Global,2102,Ageing-related,50% reduction,854.3915578409157,267.80545839943505,510.0370652437506
FALSE,Global,2103,Ageing-related,50% reduction,854.2740153807459,266.9608893820448,510.7365753707752
FALSE,Global,2104,Ageing-related,50% reduction,854.0069969790459,266.1505122476702,511.27337362591936
FALSE,Global,2105,Ageing-related,50% reduction,853.5723258261337,265.3262248707943,511.6906098417702
FALSE,Global,2106,Ageing-related,50% reduction,852.9820717744198,264.4944792560425,511.9932326212692
FALSE,Global,2107,Ageing-related,50% reduction,852.2537102723436,263.6709261132183,512.173839613244
FALSE,Global,2108,Ageing-related,50% reduction,851.3894817148351,262.8339046586313,512.2721496563063
FALSE,Global,2109,Ageing-related,50% reduction,850.4440043929853,262.0430100954399,512.2558204905205
FALSE,Global,2110,Ageing-related,50% reduction,849.418423597867,261.2552517241049,512.1805305189629
FALSE,Global,2111,Ageing-related,50% reduction,848.3339346002855,260.4709358131142,512.0640052957535
FALSE,Global,2112,Ageing-related,50% reduction,847.2118090545454,259.6944057490912,511.91392015324595
FALSE,Global,2113,Ageing-related,50% reduction,846.0678274842816,258.9136927227974,511.7649462823439
FALSE,Global,2114,Ageing-related,50% reduction,844.9339044907932,258.15575976506045,511.5910346225891
FALSE,Global,2115,Ageing-related,50% reduction,843.8031620871564,257.3902084120836,511.4301357766304
FALSE,Global,2116,Ageing-related,50% reduction,842.687182890935,256.61488130477426,511.2925963676653
FALSE,Global,2117,Ageing-related,50% reduction,841.5911440396443,255.82889590478325,511.1769694432335
FALSE,Global,2118,Ageing-related,50% reduction,840.5148077546396,255.02676491903688,511.0908891290846
FALSE,Global,2119,Ageing-related,50% reduction,839.4578784243316,254.21647194646073,511.0063061032982
FALSE,Global,2120,Ageing-related,50% reduction,838.4005313835278,253.384425505599,510.9329721636591
FALSE,Global,2121,Ageing-related,50% reduction,837.3413617822714,252.5305289889021,510.87046572485735
FALSE,Global,2122,Ageing-related,50% reduction,836.2781018130103,251.65409960265063,510.8167899857483
FALSE,Global,2123,Ageing-related,50% reduction,835.2053396969757,250.75471614314938,510.7653982856798
FALSE,Global,2124,Ageing-related,50% reduction,834.1154019291087,249.83282087324238,510.7102646889963
FALSE,Global,2125,Ageing-related,50% reduction,832.9939167773762,248.88898298029233,510.62846007680037
FALSE,Global,2126,Ageing-related,50% reduction,831.817491763218,247.92252046403027,510.50779951655863
FALSE,Global,2127,Ageing-related,50% reduction,830.5713559600715,246.93378373992826,510.3377379657402
FALSE,Global,2128,Ageing-related,50% reduction,829.2437134754057,245.92373901579475,510.10939170644474
FALSE,Global,2129,Ageing-related,50% reduction,827.8255246786499,244.89417357704545,509.8149161244783
FALSE,Global,2130,Ageing-related,50% reduction,826.3100010099001,243.8460981783228,509.44951851803876
FALSE,Global,2131,Ageing-related,50% reduction,824.6940221433925,242.7823214861355,509.0094258560047
FALSE,Global,2132,Ageing-related,50% reduction,822.9761901645327,241.7047046040039,508.49319278222083
FALSE,Global,2133,Ageing-related,50% reduction,821.1573292719183,240.61521751479913,507.9011417377205
FALSE,Global,2134,Ageing-related,50% reduction,819.2395531013012,239.51570657428456,507.23387350277136
FALSE,Global,2135,Ageing-related,50% reduction,817.2262748727475,238.40773296428108,506.4939405469408
FALSE,Global,2136,Ageing-related,50% reduction,815.1227930736904,237.2941650641985,505.68360794781114
FALSE,Global,2137,Ageing-related,50% reduction,812.9348625385046,236.1768235810547,504.8067141757412
FALSE,Global,2138,Ageing-related,50% reduction,810.6691011430817,235.0574948901167,503.86778247106645
FALSE,Global,2139,Ageing-related,50% reduction,808.3317270311442,233.9369463120613,502.8713705050869
FALSE,Global,2140,Ageing-related,50% reduction,805.9300531939201,232.8163332822151,501.82306649059774
FALSE,Global,2141,Ageing-related,50% reduction,803.4720968565321,231.69722920291997,500.7280228725729
FALSE,Global,2142,Ageing-related,50% reduction,800.9659444228287,230.58053976999187,499.59218545665647
FALSE,Global,2143,Ageing-related,50% reduction,798.419531572546,229.46689629160022,498.4217053970661
FALSE,Global,2144,Ageing-related,50% reduction,795.8394449574508,228.35534091196155,497.2225955366888
FALSE,Global,2145,Ageing-related,50% reduction,793.232600645277,227.2459815850563,496.0001734491749
FALSE,Global,2146,Ageing-related,50% reduction,790.6050696641712,226.13867549840165,494.75890286639594
FALSE,Global,2147,Ageing-related,50% reduction,787.9626353055487,225.03347832390023,493.5031901011019
FALSE,Global,2148,Ageing-related,50% reduction,785.3098410085458,223.93009682282351,492.2365163317108
FALSE,Global,2023,Infant,50% reduction,75.10629681999302,75.10629681999302,0
FALSE,Global,2024,Infant,50% reduction,80.49688280831242,75.84248361380006,4.580620372702598
FALSE,Global,2025,Infant,50% reduction,85.94555912761307,76.57511018417549,9.225747928440095
FALSE,Global,2026,Infant,50% reduction,91.38308373399353,77.28527138737392,13.881967399737357
FALSE,Global,2027,Infant,50% reduction,96.81302989633178,77.98361982160569,18.542434429595946
FALSE,Global,2028,Infant,50% reduction,102.22754575455666,78.67634748161983,23.19564850104618
FALSE,Global,2029,Infant,50% reduction,107.6393887957201,79.3545653486414,27.860655874219894
FALSE,Global,2030,Infant,50% reduction,113.05751461667919,80.0262181357851,32.53840241245079
FALSE,Global,2031,Infant,50% reduction,118.48300991069412,80.68984389908886,37.23140706523419
FALSE,Global,2032,Infant,50% reduction,123.91054518273545,81.34215923270607,41.937920426804546
FALSE,Global,2033,Infant,50% reduction,129.32194427701472,81.98962724499988,46.637582117886545
FALSE,Global,2034,Infant,50% reduction,134.7254477440338,82.61405324736977,51.35243502508068
FALSE,Global,2035,Infant,50% reduction,140.1349496887169,83.22712953366661,56.084464106271746
FALSE,Global,2036,Infant,50% reduction,145.5504429138279,83.82776566127491,60.83472606550598
FALSE,Global,2037,Infant,50% reduction,150.968069064785,84.41431909271908,65.60119093183518
FALSE,Global,2038,Infant,50% reduction,156.373554675766,84.98950672450351,70.36972616087722
FALSE,Global,2039,Infant,50% reduction,161.78601925640965,85.54085590560246,75.16860299814891
FALSE,Global,2040,Infant,50% reduction,167.22592556590843,86.07592905615044,80.01029898630047
FALSE,Global,2041,Infant,50% reduction,172.70979226939298,86.59646698331642,84.90927624593162
FALSE,Global,2042,Infant,50% reduction,178.24818857767104,87.1000140738411,89.87829198686504
FALSE,Global,2043,Infant,50% reduction,183.84090958270073,87.58849005637836,94.91607288053513
FALSE,Global,2044,Infant,50% reduction,189.51460714210035,88.05651949413586,100.0532410236454
FALSE,Global,2045,Infant,50% reduction,195.28348213481044,88.50615431157303,105.30171005890179
FALSE,Global,2046,Infant,50% reduction,201.15401561912822,88.93671497189521,110.66857594429015
FALSE,Global,2047,Infant,50% reduction,207.1295289195423,89.34955351427936,116.15578240698242
FALSE,Global,2048,Infant,50% reduction,213.19202303001214,89.74443993663787,121.7460561468296
FALSE,Global,2049,Infant,50% reduction,219.36127525444698,90.1181860205059,127.46192993549347
FALSE,Global,2050,Infant,50% reduction,225.63981270638084,90.47159062726784,133.3051606907501
FALSE,Global,2051,Infant,50% reduction,232.02651889618588,90.80551569283294,139.27388835586166
FALSE,Global,2052,Infant,50% reduction,238.51712149653721,91.12104991256237,145.36289513574314
FALSE,Global,2053,Infant,50% reduction,245.0900769744663,91.4199179770155,151.54967626355838
FALSE,Global,2054,Infant,50% reduction,251.75095084897424,91.69862642044544,157.84295934083175
FALSE,Global,2055,Infant,50% reduction,258.4921062553024,91.95779354513455,164.23472013887502
FALSE,Global,2056,Infant,50% reduction,265.3068899776926,92.20073419978618,170.7152264507189
FALSE,Global,2057,Infant,50% reduction,272.18514645647525,92.42859055104827,177.27342777674102
FALSE,Global,2058,Infant,50% reduction,279.1000141716051,92.64259580362415,183.88193994896602
FALSE,Global,2059,Infant,50% reduction,286.05396956151867,92.84068862344742,190.54507691482257
FALSE,Global,2060,Infant,50% reduction,293.0406796033344,93.02406823468208,197.25548608314134
FALSE,Global,2061,Infant,50% reduction,300.05302442937375,93.19312989797115,204.00580581177996
FALSE,Global,2062,Infant,50% reduction,307.08246235011006,93.34762747621441,210.7878987688465
FALSE,Global,2063,Infant,50% reduction,314.1089218320055,93.49002068750572,217.57948612860966
FALSE,Global,2064,Infant,50% reduction,321.139117416729,93.619102374609,224.3883767054529
FALSE,Global,2065,Infant,50% reduction,328.170961914031,93.73568996376991,231.21168692471312
FALSE,Global,2066,Infant,50% reduction,335.2033421483078,93.83937019572735,238.04871206246185
FALSE,Global,2067,Infant,50% reduction,342.23548599493887,93.93013345698452,244.89867115245534
FALSE,Global,2068,Infant,50% reduction,349.2500865684662,94.00847645784474,251.744057557827
FALSE,Global,2069,Infant,50% reduction,356.261086414917,94.07260289788246,258.60020077054975
FALSE,Global,2070,Infant,50% reduction,363.2706091068783,94.12329835348511,265.4683171213703
FALSE,Global,2071,Infant,50% reduction,370.2838312414684,94.16106426157856,272.35296198255253
FALSE,Global,2072,Infant,50% reduction,377.30348107828615,94.18582126014805,279.2568333376331
FALSE,Global,2073,Infant,50% reduction,384.30900386314966,94.19731367869949,286.15979818166636
FALSE,Global,2074,Infant,50% reduction,391.3187751518078,94.19487864772988,293.08062494573306
FALSE,Global,2075,Infant,50% reduction,398.33561308296015,94.17918786674309,300.0213791341934
FALSE,Global,2076,Infant,50% reduction,405.36299302791787,94.15008877179336,306.9856390580721
FALSE,Global,2077,Infant,50% reduction,412.4025125416126,94.10824082988357,313.9742982657919
FALSE,Global,2078,Infant,50% reduction,419.4320740118933,94.05400184445286,320.9649536507902
FALSE,Global,2079,Infant,50% reduction,426.4661003776741,93.98640421774483,327.97309423183344
FALSE,Global,2080,Infant,50% reduction,433.5067131381407,93.90701138235188,334.99925723893546
FALSE,Global,2081,Infant,50% reduction,440.5543581617832,93.8158237768879,342.0439238321819
FALSE,Global,2082,Infant,50% reduction,447.6028259385176,93.71163574977398,349.10226029848957
FALSE,Global,2083,Infant,50% reduction,454.6301018926077,93.59843204240131,356.14900919798373
FALSE,Global,2084,Infant,50% reduction,461.6440591040802,93.47194357382011,363.1957514926014
FALSE,Global,2085,Infant,50% reduction,468.64636611161137,93.33520214856816,370.24112557635306
FALSE,Global,2086,Infant,50% reduction,475.6312931684666,93.18771208545685,377.28004760475733
